"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ZI000067964","1962-12-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  140",",,I","  278",",,I","  178",",,I","  224","H,,S"
"ZI000067964","1962-12-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   51",",,I","  250",",,I","  172",",,I","  206","H,,S"
"ZI000067964","1962-12-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  172",",,I","  224","H,,S"
"ZI000067964","1962-12-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  172",",,I","  228","H,,S"
"ZI000067964","1962-12-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  172",",,I","  226","H,,S"
"ZI000067964","1962-12-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  167",",,I","  209","H,,S"
"ZI000067964","1962-12-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   89",",,I","  267",",,I","  178",",,I","  213","H,,S"
"ZI000067964","1962-12-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  191",",,I","  250",",,I","  172",",,I","  200","H,,S"
"ZI000067964","1962-12-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  191",",,I","  211",",,I","  161",",,I","  180","H,,S"
"ZI000067964","1962-12-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","  156",",,I","  169","H,,S"
"ZI000067964","1962-12-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   71",",,I","  233",",,I","  144",",,I","  178","H,,S"
"ZI000067964","1962-12-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   89",",,I","  244",",,I","  156",",,I","  197","H,,S"
"ZI000067964","1962-12-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   71",",,I","  228",",,I","  172",",,I","  191","H,,S"
"ZI000067964","1962-12-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  206",",,I","  161",",,I","  178","H,,S"
"ZI000067964","1962-12-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","  150",",,I","  177","H,,S"
"ZI000067964","1963-01-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  217",",,I","  144",",,I","  188","H,,S"
"ZI000067964","1963-01-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  211",",,I","  150",",,I","  178","H,,S"
"ZI000067964","1963-01-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","  128",",,I","  179","H,,S"
"ZI000067964","1963-01-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  117",",,I","  193","H,,S"
"ZI000067964","1963-01-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  128",",,I","  218","H,,S"
"ZI000067964","1963-01-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  150",",,I","  227","H,,S"
"ZI000067964","1963-01-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   30",",,I","  283",",,I","  167",",,I","  229","H,,S"
"ZI000067964","1963-01-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  167",",,I","  221","H,,S"
"ZI000067964","1963-01-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  330",",,I","  261",",,I","  156",",,I","  191","H,,S"
"ZI000067964","1963-01-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  139",",,I","  224","H,,S"
"ZI000067964","1963-01-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  150",",,I","  222","H,,S"
"ZI000067964","1963-01-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  250",",,I","  167",",,I","  205","H,,S"
"ZI000067964","1963-01-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  239",",,I","  144",",,I","  193","H,,S"
"ZI000067964","1963-01-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  150",",,I","  203","H,,S"
"ZI000067964","1963-01-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  144",",,I","  225","H,,S"
"ZI000067964","1963-01-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  156",",,I","  221","H,,S"
"ZI000067964","1963-01-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  144",",,I","  214","H,,S"
"ZI000067964","1963-01-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  144",",,I","  224","H,,S"
"ZI000067964","1963-01-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  144",",,I","  222","H,,S"
"ZI000067964","1963-01-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  150",",,I","  227","H,,S"
"ZI000067964","1963-01-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  144",",,I","  225","H,,S"
"ZI000067964","1963-01-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  139",",,I","  235","H,,S"
"ZI000067964","1963-01-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  311",",,I","  161",",,I","  252","H,,S"
"ZI000067964","1963-01-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  156",",,I","  238","H,,S"
"ZI000067964","1963-01-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   41",",,I","  289",",,I","  161",",,I","  223","H,,S"
"ZI000067964","1963-01-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  201",",,I","  233",",,I","  167",",,I","  189","H,,S"
"ZI000067964","1963-01-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  109",",,I","  239",",,I","  161",",,I","  198","H,,S"
"ZI000067964","1963-01-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  167",",,I","  228","H,,S"
"ZI000067964","1963-01-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  167",",,I","  204","H,,S"
"ZI000067964","1963-01-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  222",",,I","  161",",,I","  192","H,,S"
"ZI000067964","1963-01-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  300",",,I","  244",",,I","  161",",,I","  197","H,,S"
"ZI000067964","1963-02-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  233",",,I","  161",",,I","  194","H,,S"
"ZI000067964","1963-02-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   30",",,I","  278",",,I","  156",",,I","  229","H,,S"
"ZI000067964","1963-02-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   30",",,I","  239",",,I","  178",",,I","  196","H,,S"
"ZI000067964","1963-02-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","  139",",,I","  175","H,,S"
"ZI000067964","1963-02-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  128",",,I","  199","H,,S"
"ZI000067964","1963-02-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  100",",,I","  193","H,,S"
"ZI000067964","1963-02-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  233",",,I","  133",",,I","  188","H,,S"
"ZI000067964","1963-02-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  150",",,I","  206","H,,S"
"ZI000067964","1963-02-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  133",",,I","  227","H,,S"
"ZI000067964","1963-02-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  161",",,I","  206","H,,S"
"ZI000067964","1963-02-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  150",",,I","  208","H,,S"
"ZI000067964","1963-02-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  261",",,I","  156",",,I","  222","H,,S"
"ZI000067964","1963-02-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  211",",,I","  239",",,I","  172",",,I","  201","H,,S"
"ZI000067964","1963-02-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    3",",,I","  250",",,I","  156",",,I","  202","H,,S"
"ZI000067964","1963-02-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  172",",,I","  209","H,,S"
"ZI000067964","1963-02-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  144",",,I","  207","H,,S"
"ZI000067964","1963-02-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  156",",,I","  221","H,,S"
"ZI000067964","1963-02-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  261",",,I","  139",",,I","  216","H,,S"
"ZI000067964","1963-02-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    3",",,I","  250",",,I","  167",",,I","  206","H,,S"
"ZI000067964","1963-02-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  233",",,I","  156",",,I","  185","H,,S"
"ZI000067964","1963-02-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","  167",",,I","  184","H,,S"
"ZI000067964","1963-02-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   89",",,I","  244",",,I","  167",",,I","  196","H,,S"
"ZI000067964","1963-02-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   79",",,I","  267",",,I","  172",",,I","  204","H,,S"
"ZI000067964","1963-02-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  361",",,I","  267",",,I","  167",",,I","  208","H,,S"
"ZI000067964","1963-02-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  371",",,I","  239",",,I","  178",",,I","  201","H,,S"
"ZI000067964","1963-02-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","  139",",,I","  166","H,,S"
"ZI000067964","1963-02-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","  117",",,I","  167","H,,S"
"ZI000067964","1963-02-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  117",",,I","  182","H,,S"
"ZI000067964","1963-03-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","   89",",,I","  210","H,,S"
"ZI000067964","1963-03-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  111",",,I","  214","H,,S"
"ZI000067964","1963-03-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  111",",,I","  212","H,,S"
"ZI000067964","1963-03-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  139",",,I","  203","H,,S"
"ZI000067964","1963-03-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  144",",,I","  212","H,,S"
"ZI000067964","1963-03-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  167",",,I","  224","H,,S"
"ZI000067964","1963-03-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  161",",,I","  234","H,,S"
"ZI000067964","1963-03-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    5",",,I","  283",",,I","  167",",,I","  232","H,,S"
"ZI000067964","1963-03-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  161",",,I","  199","H,,S"
"ZI000067964","1963-03-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  206",",,I","  133",",,I","  164","H,,S"
"ZI000067964","1963-03-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","  128",",,I","  168","H,,S"
"ZI000067964","1963-03-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  111",",,I","  193","H,,S"
"ZI000067964","1963-03-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  133",",,I","  198","H,,S"
"ZI000067964","1963-03-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  122",",,I","  207","H,,S"
"ZI000067964","1963-03-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  150",",,I","  224","H,,S"
"ZI000067964","1963-03-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  133",",,I","  231","H,,S"
"ZI000067964","1963-03-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  144",",,I","  233","H,,S"
"ZI000067964","1963-03-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  156",",,I","  219","H,,S"
"ZI000067964","1963-03-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  211",",,I","  150",",,I","  181","H,,S"
"ZI000067964","1963-03-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  183",",,I","  128",",,I","  157","H,,S"
"ZI000067964","1963-03-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   94",",,I","  188","H,,S"
"ZI000067964","1963-03-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  106",",,I","  211","H,,S"
"ZI000067964","1963-03-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  122",",,I","  225","H,,S"
"ZI000067964","1963-03-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  128",",,I","  193","H,,S"
"ZI000067964","1963-03-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  117",",,I","  185","H,,S"
"ZI000067964","1963-03-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  272",",,I","  106",",,I","  207","H,,S"
"ZI000067964","1963-03-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    3",",,I","  278",",,I","  128",",,I","  214","H,,S"
"ZI000067964","1963-03-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  167",",,I","  206","H,,S"
"ZI000067964","1963-03-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  128",",,I","  199","H,,S"
"ZI000067964","1963-03-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  239",",,I","  156",",,I","  198","H,,S"
"ZI000067964","1963-03-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  144",",,I","  207","H,,S"
"ZI000067964","1963-04-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  128",",,I","  209","H,,S"
"ZI000067964","1963-04-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  283",",,I","  172",",,I","  213","H,,S"
"ZI000067964","1963-04-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  161",",,I","  224","H,,S"
"ZI000067964","1963-04-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  150",",,I","  204","H,,S"
"ZI000067964","1963-04-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   61",",,I","  267",",,I","  172",",,I","  199","H,,S"
"ZI000067964","1963-04-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   79",",,I","  283",",,I","  150",",,I","  219","H,,S"
"ZI000067964","1963-04-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  391",",,I","  289",",,I","  156",",,I","  216","H,,S"
"ZI000067964","1963-04-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","  351",",,I","  222",",,I",,,"  182","H,,S"
"ZI000067964","1963-04-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  150",",,I","  194","H,,S"
"ZI000067964","1963-04-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  228",",,I","  150",",,I","  187","H,,S"
"ZI000067964","1963-04-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  150",",,I","  191","H,,S"
"ZI000067964","1963-04-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  128",",,I","  206","H,,S"
"ZI000067964","1963-04-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  133",",,I","  219","H,,S"
"ZI000067964","1963-04-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   61",",,I","  267",",,I","  167",",,I","  212","H,,S"
"ZI000067964","1963-04-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   61",",,I","  250",",,I","  167",",,I","  196","H,,S"
"ZI000067964","1963-04-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  217",",,I","  128",",,I","  179","H,,S"
"ZI000067964","1963-04-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","  117",",,I","  182","H,,S"
"ZI000067964","1963-04-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  106",",,I","  186","H,,S"
"ZI000067964","1963-04-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   89",",,I","  188","H,,S"
"ZI000067964","1963-04-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","   94",",,I","  194","H,,S"
"ZI000067964","1963-04-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  261",",,I","   94",",,I","  193","H,,S"
"ZI000067964","1963-04-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  150",",,I","  106",",,I","  125","H,,S"
"ZI000067964","1963-04-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   83",",,I","  136","H,,S"
"ZI000067964","1963-04-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   56",",,I","  150","H,,S"
"ZI000067964","1963-04-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   72",",,I","  159","H,,S"
"ZI000067964","1963-04-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   72",",,I","  161","H,,S"
"ZI000067964","1963-04-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   78",",,I","  153","H,,S"
"ZI000067964","1963-04-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   50",",,I","  142","H,,S"
"ZI000067964","1963-04-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  158","H,,S"
"ZI000067964","1963-04-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   83",",,I","  156","H,,S"
"ZI000067964","1963-05-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  194",",,I","  100",",,I","  146","H,,S"
"ZI000067964","1963-05-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   89",",,I","  166","H,,S"
"ZI000067964","1963-05-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   72",",,I","  159","H,,S"
"ZI000067964","1963-05-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  194",",,I","   83",",,I","  141","H,,S"
"ZI000067964","1963-05-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   67",",,I","  146","H,,S"
"ZI000067964","1963-05-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   72",",,I","  159","H,,S"
"ZI000067964","1963-05-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   78",",,I","  148","H,,S"
"ZI000067964","1963-05-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","  100",",,I","  151","H,,S"
"ZI000067964","1963-05-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","  100",",,I","  174","H,,S"
"ZI000067964","1963-05-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  228",",,I","   94",",,I","  169","H,,S"
"ZI000067964","1963-05-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   94",",,I","  183","H,,S"
"ZI000067964","1963-05-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   20",",,I","  272",",,I","   89",",,I","  183","H,,S"
"ZI000067964","1963-05-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   67",",,I","  162","H,,S"
"ZI000067964","1963-05-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   83",",,I","  168","H,,S"
"ZI000067964","1963-05-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   56",",,I","  169","H,,S"
"ZI000067964","1963-05-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   50",",,I","  163","H,,S"
"ZI000067964","1963-05-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   44",",,I","  139","H,,S"
"ZI000067964","1963-05-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   44",",,I","  143","H,,S"
"ZI000067964","1963-05-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   56",",,I","  134","H,,S"
"ZI000067964","1963-05-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   61",",,I","  146","H,,S"
"ZI000067964","1963-05-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   50",",,I","  146","H,,S"
"ZI000067964","1963-05-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   22",",,I","  154","H,,S"
"ZI000067964","1963-05-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   50",",,I","  171","H,,S"
"ZI000067964","1963-05-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   94",",,I","  152","H,,S"
"ZI000067964","1963-05-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   72",",,I","  158","H,,S"
"ZI000067964","1963-05-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   56",",,I","  153","H,,S"
"ZI000067964","1963-05-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   44",",,I","  165","H,,S"
"ZI000067964","1963-05-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   78",",,I","  137","H,,S"
"ZI000067964","1963-05-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   89",",,I","  139","H,,S"
"ZI000067964","1963-05-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   39",",,I","  131","H,,S"
