"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSH0007","2011-11-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   84",",,N",,,,,,,,
"US1KYSH0007","2011-11-20","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   41",",,N",,,,,,,,
"US1KYSH0007","2011-11-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  135",",,N",,,,,,,,
"US1KYSH0007","2011-11-22","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  198",",,N",,,,,,,,
"US1KYSH0007","2011-11-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  157",",,N",,,,,,,,
"US1KYSH0007","2011-11-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  140",",,N",,,,,,,,
"US1KYSH0007","2011-11-28","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  335",",,N",,,,,,,,
"US1KYSH0007","2011-11-29","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  363",",,N",,,,,,,,
"US1KYSH0007","2011-11-30","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   36",",,N",,,,,,,,
"US1KYSH0007","2011-12-05","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  384",",,N",,,,,,,,
"US1KYSH0007","2011-12-06","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  345",",,N",,,,,,,,
"US1KYSH0007","2011-12-14","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   10",",,N",,,,,,,,
"US1KYSH0007","2011-12-15","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  122",",,N",,,,,,,,
"US1KYSH0007","2011-12-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  137",",,N",,,,,,,,
"US1KYSH0007","2011-12-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  178",",,N",,,,,,,,
"US1KYSH0007","2012-01-11","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  201",",,N",,,,,,,,
"US1KYSH0007","2012-01-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   69",",,N",,,,,,,,
"US1KYSH0007","2012-01-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   53",",,N",,,,,,,,
"US1KYSH0007","2012-01-18","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   46",",,N",,,,,,,,
"US1KYSH0007","2012-01-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  198",",,N",,,,,,,,
"US1KYSH0007","2012-01-26","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  142",",,N",,,,,,,,
"US1KYSH0007","2012-01-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  396",",,N",,,,,,,,
"US1KYSH0007","2012-02-01","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   10",",,N",,,,,,,,
"US1KYSH0007","2012-02-04","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   25",",,N",,,,,,,,
"US1KYSH0007","2012-02-05","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  102",",,N",,,,,,,,
"US1KYSH0007","2012-02-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   20",",,N",,,,,,,,
"US1KYSH0007","2012-02-24","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   15",",,N",,,,,,,,
"US1KYSH0007","2012-02-29","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   71",",,N",,,,,,,,
