PRCP,DATE,STATION
    0,1979-03-16,AJ000037605
    0,1979-03-17,AJ000037605
    0,1979-03-18,AJ000037605
    0,1979-03-19,AJ000037605
    0,1979-03-20,AJ000037605
   14,1979-03-21,AJ000037605
    0,1979-03-22,AJ000037605
    5,1979-03-23,AJ000037605
    0,1979-03-24,AJ000037605
   54,1979-03-25,AJ000037605
    5,1979-03-26,AJ000037605
   23,1979-03-27,AJ000037605
    0,1979-03-28,AJ000037605
    0,1979-03-29,AJ000037605
    6,1979-03-30,AJ000037605
    0,1979-03-31,AJ000037605
    0,1979-04-01,AJ000037605
    0,1979-04-02,AJ000037605
    0,1979-04-03,AJ000037605
    0,1979-04-04,AJ000037605
    4,1979-04-05,AJ000037605
    0,1979-04-06,AJ000037605
    0,1979-04-07,AJ000037605
    0,1979-04-08,AJ000037605
    0,1979-04-09,AJ000037605
   13,1979-04-10,AJ000037605
    0,1979-04-11,AJ000037605
    0,1979-04-12,AJ000037605
   12,1979-04-13,AJ000037605
  135,1979-04-14,AJ000037605
    5,1979-04-15,AJ000037605
    6,1979-04-16,AJ000037605
    0,1979-04-17,AJ000037605
    0,1979-04-18,AJ000037605
   64,1979-04-19,AJ000037605
  122,1979-04-20,AJ000037605
   32,1979-04-21,AJ000037605
  144,1979-04-22,AJ000037605
   24,1979-04-23,AJ000037605
   32,1979-04-24,AJ000037605
   70,1979-04-25,AJ000037605
    0,1979-04-26,AJ000037605
    0,1979-04-27,AJ000037605
    0,1979-04-28,AJ000037605
